ts_code,symbol,name,area,industry
601990.SH,601990,南京证券,江苏,证券
601991.SH,601991,大唐发电,北京,火力发电
601992.SH,601992,金隅集团,北京,水泥
601995.SH,601995,中金公司,北京,证券
601996.SH,601996,丰林集团,广西,家居用品
601997.SH,601997,贵阳银行,贵州,银行
601998.SH,601998,中信银行,北京,银行
601999.SH,601999,出版传媒,辽宁,出版业
603000.SH,603000,人民网,北京,互联网
603001.SH,603001,奥康国际,浙江,服饰
603002.SH,603002,宏昌电子,广东,化工原料
603004.SH,603004,鼎龙科技,浙江,化工原料
603005.SH,603005,晶方科技,江苏,半导体
603006.SH,603006,联明股份,上海,汽车配件
603008.SH,603008,喜临门,浙江,家居用品
603009.SH,603009,北特科技,上海,汽车配件
603010.SH,603010,万盛股份,浙江,化工原料
603011.SH,603011,合锻智能,安徽,专用机械
603012.SH,603012,创力集团,上海,专用机械
603013.SH,603013,亚普股份,江苏,汽车配件
603014.SH,603014,威高血净,山东,医疗保健
603015.SH,603015,弘讯科技,浙江,电气设备
603016.SH,603016,新宏泰,江苏,电气设备
603017.SH,603017,中衡设计,江苏,建筑工程
603018.SH,603018,华设集团,江苏,建筑工程
603019.SH,603019,中科曙光,天津,IT设备
603020.SH,603020,爱普股份,上海,食品
603022.SH,603022,新通联,上海,广告包装
603023.SH,603023,威帝股份,黑龙江,汽车配件
603025.SH,603025,大豪科技,北京,纺织机械
603026.SH,603026,石大胜华,山东,化工原料
603027.SH,603027,千禾味业,四川,食品
603028.SH,603028,赛福天,江苏,钢加工
603029.SH,603029,天鹅股份,山东,农用机械
603030.SH,603030,全筑股份,上海,装修装饰
603031.SH,603031,安孚科技,安徽,电气设备
603032.SH,603032,德新科技,新疆,专用机械
603033.SH,603033,三维股份,浙江,橡胶
603035.SH,603035,常熟汽饰,江苏,汽车配件
603036.SH,603036,如通股份,江苏,专用机械
603037.SH,603037,凯众股份,上海,汽车配件
603038.SH,603038,华立股份,广东,家居用品
603039.SH,603039,泛微网络,上海,软件服务
603040.SH,603040,新坐标,浙江,汽车配件
603041.SH,603041,美思德,江苏,化工原料
603042.SH,603042,华脉科技,江苏,通信设备
603043.SH,603043,广州酒家,广东,食品
603045.SH,603045,福达合金,浙江,小金属
603048.SH,603048,浙江黎明,浙江,汽车配件
603049.SH,603049,中策橡胶,浙江,汽车配件
603050.SH,603050,科林电气,河北,电气设备
603051.SH,603051,鹿山新材,广东,塑料
603052.SH,603052,可川科技,江苏,元器件
603053.SH,603053,成都燃气,四川,供气供热
603055.SH,603055,台华新材,浙江,纺织
603056.SH,603056,德邦股份,上海,仓储物流
603057.SH,603057,紫燕食品,上海,食品
603058.SH,603058,永吉股份,贵州,广告包装
603059.SH,603059,倍加洁,江苏,日用化工
603060.SH,603060,国检集团,北京,建筑工程
603061.SH,603061,金海通,天津,半导体
603062.SH,603062,麦加芯彩,上海,染料涂料
603063.SH,603063,禾望电气,深圳,电气设备
603065.SH,603065,宿迁联盛,江苏,化工原料
603066.SH,603066,音飞储存,江苏,仓储物流
603067.SH,603067,振华股份,湖北,化工原料
603068.SH,603068,博通集成,上海,半导体
603069.SH,603069,海汽集团,海南,公共交通
603070.SH,603070,万控智造,浙江,电气设备
603071.SH,603071,物产环能,浙江,批发业
603072.SH,603072,天和磁材,内蒙,矿物制品
603073.SH,603073,彩蝶实业,浙江,纺织
603075.SH,603075,热威股份,浙江,家用电器
603076.SH,603076,乐惠国际,浙江,专用机械
603077.SH,603077,和邦生物,四川,化工原料
603078.SH,603078,江化微,江苏,半导体
603079.SH,603079,圣达生物,浙江,食品
603080.SH,603080,新疆火炬,新疆,供气供热
603081.SH,603081,大丰实业,浙江,专用机械
603082.SH,603082,北自科技,北京,运输设备
603083.SH,603083,剑桥科技,上海,通信设备
603085.SH,603085,天成自控,浙江,汽车配件
603086.SH,603086,先达股份,山东,农药化肥
603087.SH,603087,甘李药业,北京,生物制药
603088.SH,603088,宁波精达,浙江,机床制造
603089.SH,603089,正裕工业,浙江,汽车配件
603090.SH,603090,宏盛股份,江苏,专用机械
603091.SH,603091,众鑫股份,浙江,家居用品
603093.SH,603093,南华期货,浙江,多元金融
603095.SH,603095,越剑智能,浙江,纺织机械
603096.SH,603096,新经典,天津,出版业
603097.SH,603097,江苏华辰,江苏,电气设备
603098.SH,603098,森特股份,北京,装修装饰
603099.SH,603099,长白山,吉林,旅游景点
603100.SH,603100,川仪股份,重庆,电器仪表
603101.SH,603101,汇嘉时代,新疆,百货
603102.SH,603102,百合股份,山东,医疗保健
603103.SH,603103,横店影视,浙江,影视音像
603105.SH,603105,芯能科技,浙江,电气设备
603106.SH,603106,恒银科技,天津,IT设备
603107.SH,603107,上海汽配,上海,汽车配件
603108.SH,603108,润达医疗,上海,医药商业
603109.SH,603109,神驰机电,重庆,电气设备
603110.SH,603110,东方材料,安徽,染料涂料
603111.SH,603111,康尼机电,江苏,运输设备
603112.SH,603112,华翔股份,山西,机械基件
603113.SH,603113,金能科技,山东,化工原料
603115.SH,603115,海星股份,江苏,铝
603116.SH,603116,红蜻蜓,浙江,服饰
603117.SH,603117,万林物流,江苏,仓储物流
603118.SH,603118,共进股份,深圳,通信设备
603119.SH,603119,浙江荣泰,浙江,汽车配件
603120.SH,603120,肯特催化,浙江,化工原料
603121.SH,603121,华培动力,上海,汽车配件
603122.SH,603122,合富中国,上海,医药商业
603123.SH,603123,翠微股份,北京,多元金融
603124.SH,603124,江南新材,江西,铜
603125.SH,603125,常青科技,江苏,化工原料
603126.SH,603126,中材节能,天津,环境保护
603127.SH,603127,昭衍新药,北京,医疗保健
603128.SH,603128,华贸物流,上海,仓储物流
603129.SH,603129,春风动力,浙江,摩托车
603130.SH,603130,云中马,浙江,纺织
603131.SH,603131,上海沪工,上海,专用机械
603132.SH,603132,金徽股份,甘肃,铅锌
603135.SH,603135,中重科技,天津,专用机械
603136.SH,603136,天目湖,江苏,旅游景点
603137.SH,603137,恒尚节能,江苏,装修装饰
603138.SH,603138,海量数据,北京,软件服务
603139.SH,603139,康惠制药,陕西,中成药
603150.SH,603150,万朗磁塑,安徽,塑料
603151.SH,603151,邦基科技,山东,饲料
603153.SH,603153,上海建科,上海,建筑工程
603155.SH,603155,新亚强,江苏,化工原料
603156.SH,603156,养元饮品,河北,软饮料
603158.SH,603158,腾龙股份,江苏,汽车配件
603159.SH,603159,上海亚虹,上海,专用机械
603160.SH,603160,汇顶科技,深圳,半导体
603161.SH,603161,科华控股,江苏,汽车配件
603162.SH,603162,海通发展,福建,水运
603163.SH,603163,圣晖集成,江苏,建筑工程
603165.SH,603165,荣晟环保,浙江,造纸
603166.SH,603166,福达股份,广西,汽车配件
603167.SH,603167,渤海轮渡,山东,水运
603168.SH,603168,莎普爱思,浙江,化学制药
603169.SH,603169,兰石重装,甘肃,专用机械
603170.SH,603170,宝立食品,上海,食品
603171.SH,603171,税友股份,浙江,软件服务
603172.SH,603172,万丰股份,浙江,染料涂料
603173.SH,603173,福斯达,浙江,机械基件
603176.SH,603176,汇通集团,河北,建筑工程
603177.SH,603177,德创环保,浙江,环境保护
603178.SH,603178,圣龙股份,浙江,汽车配件
603179.SH,603179,新泉股份,江苏,汽车配件
603180.SH,603180,金牌家居,福建,家居用品
603181.SH,603181,皇马科技,浙江,化工原料
603182.SH,603182,嘉华股份,山东,食品
603183.SH,603183,建研院,江苏,建筑工程
603185.SH,603185,弘元绿能,江苏,电气设备
603186.SH,603186,华正新材,浙江,元器件
603187.SH,603187,海容冷链,山东,机械基件
603188.SH,603188,亚邦股份,江苏,染料涂料
603189.SH,603189,网达软件,上海,软件服务
603190.SH,603190,亚通精工,山东,汽车配件
603191.SH,603191,望变电气,重庆,电气设备
603192.SH,603192,汇得科技,上海,化工原料
603193.SH,603193,润本股份,广东,日用化工
603194.SH,603194,中力股份,浙江,工程机械
603195.SH,603195,公牛集团,浙江,家用电器
603196.SH,603196,日播时尚,上海,服饰
603197.SH,603197,保隆科技,上海,汽车配件
603198.SH,603198,迎驾贡酒,安徽,白酒
603199.SH,603199,九华旅游,安徽,旅游景点
603200.SH,603200,上海洗霸,上海,环境保护
603201.SH,603201,常润股份,江苏,汽车配件
603202.SH,603202,天有为,黑龙江,汽车配件
603203.SH,603203,快克智能,江苏,专用机械
603205.SH,603205,健尔康,江苏,医疗保健
603206.SH,603206,嘉环科技,江苏,通信设备
603207.SH,603207,小方制药,上海,化学制药
603208.SH,603208,江山欧派,浙江,家居用品
603209.SH,603209,兴通股份,福建,水运
603210.SH,603210,泰鸿万立,浙江,汽车配件
603211.SH,603211,晋拓股份,上海,汽车配件
603212.SH,603212,赛伍技术,江苏,塑料
603213.SH,603213,镇洋发展,浙江,化工原料
603214.SH,603214,爱婴室,上海,百货
603215.SH,603215,比依股份,浙江,家用电器
603216.SH,603216,梦天家居,浙江,家居用品
603217.SH,603217,元利科技,山东,化工原料
603218.SH,603218,日月股份,浙江,电气设备
603219.SH,603219,富佳股份,浙江,家用电器
603220.SH,603220,中贝通信,湖北,通信设备
603221.SH,603221,爱丽家居,江苏,家居用品
603222.SH,603222,济民健康,浙江,医疗保健
603223.SH,603223,恒通股份,山东,公路
603225.SH,603225,新凤鸣,浙江,化纤
603226.SH,603226,菲林格尔,上海,家居用品
603227.SH,603227,雪峰科技,新疆,化工原料
603228.SH,603228,景旺电子,深圳,元器件
603229.SH,603229,奥翔药业,浙江,化学制药
603230.SH,603230,内蒙新华,内蒙,出版业
603231.SH,603231,索宝蛋白,浙江,食品
603232.SH,603232,格尔软件,上海,软件服务
603233.SH,603233,大参林,广东,医药商业
603235.SH,603235,天新药业,江西,化学制药
603236.SH,603236,移远通信,上海,通信设备
603237.SH,603237,五芳斋,浙江,食品
603238.SH,603238,诺邦股份,浙江,纺织
603239.SH,603239,浙江仙通,浙江,汽车配件
603255.SH,603255,鼎际得,辽宁,化工原料
603256.SH,603256,宏和科技,上海,玻璃
603257.SH,603257,中国瑞林,江西,建筑工程
603258.SH,603258,电魂网络,浙江,互联网
603259.SH,603259,药明康德,江苏,化学制药
603260.SH,603260,合盛硅业,浙江,化工原料
603262.SH,603262,技源集团,江苏,食品
603266.SH,603266,天龙股份,浙江,汽车配件
603267.SH,603267,鸿远电子,北京,元器件
603269.SH,603269,海鸥股份,江苏,机械基件
603270.SH,603270,金帝股份,山东,机械基件
603271.SH,603271,永杰新材,浙江,铝
603272.SH,603272,联翔股份,浙江,家居用品
603273.SH,603273,天元智能,江苏,专用机械
603275.SH,603275,众辰科技,上海,电器仪表
603276.SH,603276,恒兴新材,江苏,化工原料
603277.SH,603277,银都股份,浙江,专用机械
603278.SH,603278,大业股份,山东,钢加工
603279.SH,603279,景津装备,山东,环境保护
603280.SH,603280,南方路机,福建,工程机械
603281.SH,603281,江瀚新材,湖北,化工原料
603282.SH,603282,亚光股份,浙江,专用机械
603283.SH,603283,赛腾股份,江苏,专用机械
603285.SH,603285,键邦股份,山东,化工原料
603286.SH,603286,日盈电子,江苏,汽车配件
603288.SH,603288,海天味业,广东,食品
603289.SH,603289,泰瑞机器,浙江,专用机械
603290.SH,603290,斯达半导,浙江,半导体
603291.SH,603291,联合水务,江苏,水务
603296.SH,603296,华勤技术,上海,元器件
603297.SH,603297,永新光学,浙江,元器件
603298.SH,603298,杭叉集团,浙江,工程机械
603299.SH,603299,苏盐井神,江苏,食品
603300.SH,603300,海南华铁,浙江,多元金融
603301.SH,603301,振德医疗,浙江,医疗保健
603303.SH,603303,得邦照明,浙江,家用电器
603305.SH,603305,旭升集团,浙江,汽车配件
603306.SH,603306,华懋科技,福建,汽车配件
603307.SH,603307,扬州金泉,江苏,文教休闲
603308.SH,603308,应流股份,安徽,机械基件
603309.SH,603309,维力医疗,广东,医疗保健
603310.SH,603310,巍华新材,浙江,化工原料
603311.SH,603311,金海高科,浙江,家用电器
603312.SH,603312,西典新能,江苏,电气设备
603313.SH,603313,梦百合,江苏,家居用品
603315.SH,603315,福鞍股份,辽宁,环境保护
603316.SH,603316,诚邦股份,浙江,建筑工程
603317.SH,603317,天味食品,四川,食品
603318.SH,603318,水发燃气,辽宁,供气供热
603319.SH,603319,美湖股份,湖南,汽车配件
603320.SH,603320,迪贝电气,浙江,电气设备
603321.SH,603321,梅轮电梯,浙江,运输设备
603322.SH,603322,超讯通信,广东,通信设备
603323.SH,603323,苏农银行,江苏,银行
603324.SH,603324,盛剑科技,上海,环境保护
603325.SH,603325,博隆技术,上海,化工机械
603326.SH,603326,我乐家居,江苏,家居用品
603327.SH,603327,福蓉科技,四川,元器件
603328.SH,603328,依顿电子,广东,元器件
603329.SH,603329,上海雅仕,上海,仓储物流
603330.SH,603330,天洋新材,上海,塑料
603331.SH,603331,百达精工,浙江,专用机械
603332.SH,603332,苏州龙杰,江苏,化纤
603333.SH,603333,尚纬股份,四川,电气设备
603335.SH,603335,迪生力,广东,汽车配件
603336.SH,603336,宏辉果蔬,广东,农业综合
603337.SH,603337,杰克股份,浙江,纺织机械
603338.SH,603338,浙江鼎力,浙江,工程机械
603339.SH,603339,四方科技,江苏,专用机械
603341.SH,603341,龙旗科技,上海,通信设备
603344.SH,603344,星德胜,江苏,电气设备
603345.SH,603345,安井食品,福建,食品
603348.SH,603348,文灿股份,广东,汽车配件
603350.SH,603350,安乃达,上海,电气设备
603351.SH,603351,威尔药业,江苏,化学制药
603353.SH,603353,和顺石油,湖南,石油贸易
603355.SH,603355,莱克电气,江苏,家用电器
603356.SH,603356,华菱精工,安徽,运输设备
603357.SH,603357,设计总院,安徽,建筑工程
603358.SH,603358,华达科技,江苏,汽车配件
603359.SH,603359,东珠生态,江苏,建筑工程
603360.SH,603360,百傲化学,辽宁,农药化肥
603363.SH,603363,傲农生物,福建,饲料
603365.SH,603365,水星家纺,上海,纺织
603366.SH,603366,日出东方,江苏,家用电器
603367.SH,603367,辰欣药业,山东,化学制药
603368.SH,603368,柳药集团,广西,医药商业
603369.SH,603369,今世缘,江苏,白酒
603370.SH,603370,C华新,江苏,电气设备
603373.SH,603373,安邦护卫,浙江,仓储物流
603375.SH,603375,盛景微,江苏,半导体
603378.SH,603378,亚士创能,上海,染料涂料
603379.SH,603379,三美股份,浙江,化工原料
603380.SH,603380,易德龙,江苏,元器件
603381.SH,603381,永臻股份,江苏,电气设备
603382.SH,603382,海阳科技,江苏,化纤
603383.SH,603383,顶点软件,福建,软件服务
603385.SH,603385,惠达卫浴,河北,家居用品
603386.SH,603386,骏亚科技,广东,元器件
603387.SH,603387,基蛋生物,江苏,医疗保健
603390.SH,603390,通达电气,广东,汽车配件
603391.SH,603391,力聚热能,浙江,专用机械
603392.SH,603392,万泰生物,北京,生物制药
603393.SH,603393,新天然气,新疆,供气供热
603395.SH,603395,红四方,安徽,农药化肥
603396.SH,603396,金辰股份,辽宁,专用机械
603399.SH,603399,永杉锂业,辽宁,小金属
603400.SH,603400,华之杰,江苏,机械基件
603406.SH,603406,天富龙,江苏,化纤
603408.SH,603408,建霖家居,福建,家居用品
603409.SH,603409,汇通控股,安徽,汽车配件
603416.SH,603416,信捷电气,江苏,电器仪表
603421.SH,603421,鼎信通讯,山东,通信设备
603429.SH,603429,集友股份,安徽,广告包装
603439.SH,603439,贵州三力,贵州,中成药
603444.SH,603444,吉比特,福建,互联网
603456.SH,603456,九洲药业,浙江,医疗保健
603458.SH,603458,勘设股份,贵州,建筑工程
603466.SH,603466,风语筑,上海,文教休闲
603477.SH,603477,巨星农牧,四川,农业综合
603486.SH,603486,科沃斯,江苏,家用电器
603488.SH,603488,展鹏科技,江苏,运输设备
603489.SH,603489,八方股份,江苏,电气设备
603496.SH,603496,恒为科技,上海,IT设备
603499.SH,603499,翔港科技,上海,广告包装
603500.SH,603500,祥和实业,浙江,运输设备
603501.SH,603501,豪威集团,上海,半导体
603505.SH,603505,金石资源,浙江,化工原料
603506.SH,603506,南都物业,浙江,房产服务
603507.SH,603507,振江股份,江苏,电气设备
603508.SH,603508,思维列控,河南,IT设备
603511.SH,603511,爱慕股份,北京,服饰
603515.SH,603515,欧普照明,上海,家用电器
603516.SH,603516,淳中科技,北京,IT设备
603517.SH,603517,绝味食品,湖南,食品
603518.SH,603518,锦泓集团,江苏,服饰
603519.SH,603519,立霸股份,江苏,家用电器
603520.SH,603520,司太立,浙江,化学制药
603527.SH,603527,众源新材,安徽,铜
603528.SH,603528,多伦科技,江苏,软件服务
603529.SH,603529,爱玛科技,天津,摩托车
603530.SH,603530,神马电力,江苏,电气设备
603533.SH,603533,掌阅科技,北京,互联网
603535.SH,603535,嘉诚国际,广东,仓储物流
603536.SH,603536,惠发食品,山东,食品
603538.SH,603538,美诺华,浙江,化学制药
603551.SH,603551,奥普科技,浙江,家居用品
603556.SH,603556,海兴电力,浙江,电器仪表
603558.SH,603558,健盛集团,浙江,纺织
603565.SH,603565,中谷物流,上海,水运
603566.SH,603566,普莱柯,河南,农业综合
603567.SH,603567,珍宝岛,黑龙江,中成药
603568.SH,603568,伟明环保,浙江,环境保护
603569.SH,603569,长久物流,北京,公路
603577.SH,603577,汇金通,山东,电气设备
603578.SH,603578,三星新材,浙江,家用电器
603579.SH,603579,荣泰健康,上海,家用电器
603583.SH,603583,捷昌驱动,浙江,电气设备
603585.SH,603585,苏利股份,江苏,农药化肥
603586.SH,603586,金麒麟,山东,汽车配件
603587.SH,603587,地素时尚,上海,服饰
603588.SH,603588,高能环境,北京,环境保护
603589.SH,603589,口子窖,安徽,白酒
603590.SH,603590,康辰药业,北京,生物制药
603595.SH,603595,东尼电子,浙江,元器件
603596.SH,603596,伯特利,安徽,汽车配件
603598.SH,603598,引力传媒,北京,互联网
603599.SH,603599,广信股份,安徽,农药化肥
603600.SH,603600,永艺股份,浙江,家居用品
603601.SH,603601,再升科技,重庆,玻璃
603602.SH,603602,纵横通信,浙江,通信设备
603605.SH,603605,珀莱雅,浙江,日用化工
603606.SH,603606,东方电缆,浙江,电气设备
603607.SH,603607,京华激光,浙江,造纸
603608.SH,603608,天创时尚,广东,服饰
603609.SH,603609,禾丰股份,辽宁,饲料
603610.SH,603610,麒盛科技,浙江,家居用品
603611.SH,603611,诺力股份,浙江,专用机械
603612.SH,603612,索通发展,山东,矿物制品
603613.SH,603613,国联股份,北京,互联网
603615.SH,603615,茶花股份,福建,家居用品
603616.SH,603616,韩建河山,北京,水泥
603617.SH,603617,君禾股份,浙江,机械基件
603618.SH,603618,杭电股份,浙江,电气设备
603619.SH,603619,中曼石油,上海,石油开采
603626.SH,603626,科森科技,江苏,元器件
603628.SH,603628,清源股份,福建,电气设备
603629.SH,603629,利通电子,江苏,元器件
603630.SH,603630,拉芳家化,广东,日用化工
603633.SH,603633,徕木股份,上海,汽车配件
603636.SH,603636,南威软件,福建,软件服务
603637.SH,603637,镇海股份,浙江,建筑工程
603638.SH,603638,艾迪精密,山东,专用机械
603639.SH,603639,海利尔,山东,农药化肥
603648.SH,603648,畅联股份,上海,仓储物流
603650.SH,603650,彤程新材,上海,化工原料
603655.SH,603655,朗博科技,江苏,汽车配件
603656.SH,603656,泰禾智能,安徽,专用机械
603657.SH,603657,春光科技,浙江,家用电器
603658.SH,603658,安图生物,河南,医疗保健
603659.SH,603659,璞泰来,上海,化工原料
603660.SH,603660,苏州科达,江苏,IT设备
603661.SH,603661,恒林股份,浙江,家居用品
603662.SH,603662,柯力传感,浙江,电器仪表
603663.SH,603663,三祥新材,福建,小金属
603665.SH,603665,康隆达,浙江,服饰
603666.SH,603666,亿嘉和,江苏,专用机械
603667.SH,603667,五洲新春,浙江,机械基件
603668.SH,603668,天马科技,福建,饲料
603669.SH,603669,灵康药业,西藏,化学制药
603676.SH,603676,卫信康,西藏,化学制药
603677.SH,603677,奇精机械,浙江,家用电器
603678.SH,603678,火炬电子,福建,元器件
603679.SH,603679,华体科技,四川,电气设备
603680.SH,603680,今创集团,江苏,运输设备
603681.SH,603681,永冠新材,上海,化工原料
603682.SH,603682,锦和商管,上海,房产服务
603683.SH,603683,晶华新材,上海,化工原料
603685.SH,603685,晨丰科技,浙江,电气设备
603686.SH,603686,福龙马,福建,环境保护
603687.SH,603687,大胜达,浙江,广告包装
603688.SH,603688,石英股份,江苏,矿物制品
603689.SH,603689,皖天然气,安徽,供气供热
603690.SH,603690,至纯科技,上海,半导体
603693.SH,603693,江苏新能,江苏,新型电力
603696.SH,603696,安记食品,福建,食品
603697.SH,603697,有友食品,重庆,食品
603698.SH,603698,航天工程,北京,专用机械
603699.SH,603699,纽威股份,江苏,机械基件
603700.SH,603700,宁水集团,浙江,电器仪表
603701.SH,603701,德宏股份,浙江,汽车配件
603703.SH,603703,盛洋科技,浙江,元器件
603706.SH,603706,东方环宇,新疆,供气供热
603707.SH,603707,健友股份,江苏,生物制药
603708.SH,603708,家家悦,山东,超市连锁
603709.SH,603709,中源家居,浙江,家居用品
603711.SH,603711,香飘飘,浙江,软饮料
603712.SH,603712,七一二,天津,通信设备
603713.SH,603713,密尔克卫,上海,仓储物流
603716.SH,603716,塞力医疗,湖北,医药商业
603717.SH,603717,天域生物,重庆,农业综合
603718.SH,603718,海利生物,上海,农业综合
603719.SH,603719,良品铺子,湖北,食品
603722.SH,603722,阿科力,江苏,化工原料
603725.SH,603725,天安新材,广东,塑料
603726.SH,603726,朗迪集团,浙江,家用电器
603727.SH,603727,博迈科,天津,石油开采
603728.SH,603728,鸣志电器,上海,电气设备
603729.SH,603729,龙韵股份,上海,广告包装
603730.SH,603730,岱美股份,上海,汽车配件
603733.SH,603733,仙鹤股份,浙江,造纸
603737.SH,603737,三棵树,福建,染料涂料
603738.SH,603738,泰晶科技,湖北,元器件
603739.SH,603739,蔚蓝生物,山东,农业综合
603755.SH,603755,日辰股份,山东,食品
603757.SH,603757,大元泵业,浙江,机械基件
603758.SH,603758,秦安股份,重庆,汽车配件
603759.SH,603759,海天股份,四川,水务
603766.SH,603766,隆鑫通用,重庆,摩托车
603767.SH,603767,中马传动,浙江,汽车配件
603768.SH,603768,常青股份,安徽,汽车配件
603773.SH,603773,沃格光电,江西,元器件
603776.SH,603776,永安行,江苏,公共交通
603777.SH,603777,来伊份,上海,食品
603778.SH,603778,国晟科技,北京,电气设备
603779.SH,603779,威龙股份,山东,红黄酒
603786.SH,603786,科博达,上海,汽车配件
603787.SH,603787,新日股份,江苏,摩托车
603788.SH,603788,宁波高发,浙江,汽车配件
603790.SH,603790,雅运股份,上海,染料涂料
603797.SH,603797,联泰环保,广东,环境保护
603798.SH,603798,康普顿,山东,石油加工
603799.SH,603799,华友钴业,浙江,小金属
603800.SH,603800,洪田股份,江苏,专用机械
603801.SH,603801,志邦家居,安徽,家居用品
603803.SH,603803,瑞斯康达,北京,通信设备
603806.SH,603806,福斯特,浙江,塑料
603808.SH,603808,歌力思,深圳,服饰
603809.SH,603809,豪能股份,四川,汽车配件
603810.SH,603810,丰山集团,江苏,农药化肥
603811.SH,603811,诚意药业,浙江,化学制药
603815.SH,603815,交建股份,安徽,建筑工程
603816.SH,603816,顾家家居,浙江,家居用品
603817.SH,603817,海峡环保,福建,环境保护
603818.SH,603818,曲美家居,北京,家居用品
603819.SH,603819,神力股份,江苏,电气设备
603822.SH,603822,嘉澳环保,浙江,化工原料
603823.SH,603823,百合花,浙江,染料涂料
603826.SH,603826,坤彩科技,福建,染料涂料
603829.SH,603829,洛凯股份,江苏,电气设备
603833.SH,603833,欧派家居,广东,家居用品
603836.SH,603836,海程邦达,山东,仓储物流
603839.SH,603839,安正时尚,浙江,服饰
603848.SH,603848,好太太,广东,家居用品
603855.SH,603855,华荣股份,上海,专用机械
603856.SH,603856,东宏股份,山东,塑料
603858.SH,603858,步长制药,山东,中成药
603859.SH,603859,能科科技,北京,软件服务
603860.SH,603860,中公高科,北京,建筑工程
603861.SH,603861,白云电器,广东,电气设备
603863.SH,603863,松炀资源,广东,造纸
603866.SH,603866,桃李面包,辽宁,食品
603867.SH,603867,新化股份,浙江,化工原料
603868.SH,603868,飞科电器,上海,家用电器
603871.SH,603871,嘉友国际,北京,仓储物流
603876.SH,603876,鼎胜新材,江苏,铝
603877.SH,603877,太平鸟,浙江,服饰
603878.SH,603878,武进不锈,江苏,钢加工
603879.SH,603879,永悦科技,江苏,化工原料
603880.SH,603880,南卫股份,江苏,医疗保健
603881.SH,603881,数据港,上海,软件服务
603882.SH,603882,金域医学,广东,医疗保健
603883.SH,603883,老百姓,湖南,医药商业
603885.SH,603885,吉祥航空,上海,空运
603886.SH,603886,元祖股份,上海,食品
603887.SH,603887,城地香江,上海,软件服务
603888.SH,603888,新华网,北京,互联网
603889.SH,603889,新澳股份,浙江,纺织
603890.SH,603890,春秋电子,江苏,元器件
603893.SH,603893,瑞芯微,福建,半导体
603895.SH,603895,天永智能,上海,专用机械
603896.SH,603896,寿仙谷,浙江,中成药
603897.SH,603897,长城科技,浙江,电气设备
603898.SH,603898,好莱客,广东,家居用品
603899.SH,603899,晨光股份,上海,文教休闲
603900.SH,603900,莱绅通灵,江苏,服饰
603901.SH,603901,永创智能,浙江,专用机械
603903.SH,603903,中持股份,北京,环境保护
603906.SH,603906,龙蟠科技,江苏,电气设备
603908.SH,603908,牧高笛,浙江,纺织
603909.SH,603909,建发合诚,福建,建筑工程
603912.SH,603912,佳力图,江苏,专用机械
603915.SH,603915,国茂股份,江苏,机械基件
603916.SH,603916,苏博特,江苏,化工原料
603917.SH,603917,合力科技,浙江,汽车配件
603918.SH,603918,金桥信息,上海,软件服务
603919.SH,603919,金徽酒,甘肃,白酒
603920.SH,603920,世运电路,广东,元器件
603922.SH,603922,金鸿顺,江苏,汽车配件
603926.SH,603926,铁流股份,浙江,汽车配件
603927.SH,603927,中科软,北京,软件服务
603928.SH,603928,兴业股份,江苏,化工原料
603929.SH,603929,亚翔集成,江苏,装修装饰
603931.SH,603931,格林达,浙江,化工原料
603933.SH,603933,睿能科技,福建,元器件
603936.SH,603936,博敏电子,广东,元器件
603937.SH,603937,丽岛新材,江苏,铝
603938.SH,603938,三孚股份,河北,化工原料
603939.SH,603939,益丰药房,湖南,医药商业
603948.SH,603948,建业股份,浙江,化工原料
603949.SH,603949,雪龙集团,浙江,汽车配件
603950.SH,603950,长源东谷,湖北,汽车配件
603955.SH,603955,大千生态,江苏,建筑工程
603956.SH,603956,威派格,上海,专用机械
603958.SH,603958,哈森股份,江苏,服饰
603959.SH,603959,百利科技,湖南,建筑工程
603960.SH,603960,克来机电,上海,汽车配件
603966.SH,603966,法兰泰克,江苏,专用机械
603967.SH,603967,中创物流,山东,仓储物流
603968.SH,603968,醋化股份,江苏,化工原料
603969.SH,603969,银龙股份,天津,其他建材
603970.SH,603970,中农立华,北京,农药化肥
603976.SH,603976,正川股份,重庆,医疗保健
603977.SH,603977,国泰集团,江西,化工原料
603978.SH,603978,深圳新星,深圳,小金属
603979.SH,603979,金诚信,北京,铜
603980.SH,603980,吉华集团,浙江,染料涂料
603982.SH,603982,泉峰汽车,江苏,汽车配件
603983.SH,603983,丸美生物,广东,日用化工
603985.SH,603985,恒润股份,江苏,电气设备
603986.SH,603986,兆易创新,北京,半导体
603987.SH,603987,康德莱,上海,医疗保健
603988.SH,603988,中电电机,江苏,电气设备
603989.SH,603989,艾华集团,湖南,元器件
603990.SH,603990,麦迪科技,江苏,软件服务
603991.SH,603991,至正股份,深圳,塑料
603992.SH,603992,松霖科技,福建,家居用品
603993.SH,603993,洛阳钼业,河南,小金属
603995.SH,603995,甬金股份,浙江,特种钢
603997.SH,603997,继峰股份,浙江,汽车配件
603998.SH,603998,方盛制药,湖南,中成药
603999.SH,603999,读者传媒,甘肃,出版业
605001.SH,605001,威奥股份,山东,运输设备
605003.SH,605003,众望布艺,浙江,纺织
605005.SH,605005,合兴股份,浙江,汽车配件
605006.SH,605006,山东玻纤,山东,玻璃
605007.SH,605007,五洲特纸,浙江,造纸
